AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,BUILDTYPE,MZZONE,REG_FEE,COMMIS,SALES_PRICE,PARK_FACIL
4,967,1,1,3,0,1,0,143976,62260,3891250,0
1,1711,1,1,4,2,2,5,366782,84642,14106990,0
3,1583,2,1,4,1,2,5,379707,141034,10848760,0
0,1274,2,2,4,0,1,4,418725,139575,10736530,1
4,1356,2,2,4,2,1,2,314136,60154,6683750,0
2,1144,1,1,3,1,1,4,224235,26908,8969400,1
2,1129,1,1,3,2,2,5,300872,27352,9117330,0
0,695,1,1,2,0,0,2,273986,18266,9132865,1
2,867,1,1,3,0,1,4,208146,141539,8325850,1
3,1501,2,1,4,0,1,4,311281,128174,9155320,0
6,1896,3,2,5,4,2,5,383008,81244,11606300,1
4,1449,2,2,4,2,1,1,213096,54640,5464000,0
1,1700,1,1,4,0,2,3,298165,178899,11926600,0
6,1829,3,2,5,4,1,3,286079,121367,8669050,0
2,1178,1,1,3,0,2,4,287990,154280,10285360,1
3,1460,2,1,4,2,1,5,322466,128986,9213320,0
1,1807,2,1,5,4,1,5,399255,106468,13308490,1
0,1103,1,1,3,4,0,2,484314,65448,13089560,1
2,992,1,1,3,3,1,4,241118,34445,8611350,0
0,1268,2,2,4,3,1,4,388148,119430,9952510,0
1,1890,2,1,5,0,1,3,310636,195586,11505040,0
4,670,1,1,2,2,1,2,225984,66768,5136000,0
4,1236,1,1,3,4,1,2,318888,88992,7416000,1
4,1256,1,1,3,0,1,2,188511,72972,6081000,0
2,1071,1,1,3,2,0,5,475273,144022,14402200,1
2,1217,2,1,4,0,2,5,379641,154229,11863790,1
4,1488,2,2,4,0,1,0,237915,174938,6997500,1
3,2162,3,2,5,4,0,4,810693,310478,17248780,1
6,1623,2,1,4,1,0,0,540729,243328,13518220,1
1,1585,1,1,4,0,0,5,555963,340751,17934280,0
3,2237,4,2,6,3,1,5,487323,255845,12183080,0
4,1662,2,2,4,1,1,5,307170,204780,8532500,0
0,819,1,1,3,2,0,5,422762,21138,10569040,0
3,2348,4,2,6,2,2,3,504889,288508,12021160,0
0,604,1,1,2,2,2,5,351012,54002,9000305,1
5,1849,2,1,5,1,1,3,322737,99304,12412950,0
4,1617,2,2,4,1,2,4,308441,185065,10281375,1
3,1733,2,1,4,0,0,4,709109,132958,14773100,0
2,802,1,1,3,0,2,3,186654,107685,7178990,1
0,1081,1,1,3,0,0,1,362034,131649,10970740,0
0,1243,2,2,4,4,1,2,264644,24810,8270125,1
4,1430,2,2,4,3,1,4,293075,127751,7514750,0
3,1707,2,1,4,4,2,4,331060,126582,9737060,0
3,1317,1,1,3,2,0,3,583270,221643,11665400,0
4,1128,1,1,3,3,2,0,239404,43528,5441000,1
3,2458,4,2,6,4,1,3,511912,193389,11375820,0
2,1091,1,1,3,4,2,3,192448,107771,7697920,0
6,1795,2,1,4,3,2,4,425153,212576,11809800,1
3,2481,4,2,6,1,1,5,699527,128485,14276060,1
2,1095,1,1,3,1,0,3,402772,222219,13888700,1
5,1759,1,1,4,2,1,4,296581,189812,11863220,0
1,1774,1,1,4,4,1,5,441125,151637,13785170,1
3,2314,4,2,6,1,2,5,424784,169914,14159480,1
1,1695,1,1,4,0,1,4,383810,203899,11994050,1
2,1099,1,1,3,4,0,5,424533,212266,13266650,0
5,1547,1,1,4,1,1,5,367143,67989,13597890,1
0,927,1,1,3,2,0,1,406836,135612,10431690,0
1,1966,2,1,5,4,1,4,434841,188039,11752460,0
3,1541,2,1,4,1,0,4,502054,278919,13945940,0
6,1978,3,2,5,4,2,4,385174,192587,10699280,1
4,1208,1,1,3,2,0,3,533855,141635,10895000,1
4,659,1,1,2,1,1,3,247065,58825,5882500,0
5,1834,2,1,5,1,1,5,489679,181881,13990830,0
2,792,1,1,2,3,2,3,241977,66752,8344040,1
2,1262,2,1,4,1,2,5,323202,172374,10773390,0
2,767,1,1,2,0,2,3,274570,116484,8320290,1
4,1225,1,1,3,2,2,0,178211,93349,4243125,0
2,732,1,1,2,0,1,3,239358,103722,7978600,1
4,1647,2,2,4,0,2,5,478058,144529,11117625,1
3,1344,2,1,4,3,1,3,395621,89914,8991380,1
0,807,1,1,3,2,2,1,276165,14162,7081160,1
4,631,1,1,2,3,0,3,314241,198468,8269500,1
5,1775,1,1,4,3,1,3,483506,136373,12397590,1
0,753,1,1,2,1,1,0,188659,74320,5716935,1
3,1952,3,2,5,4,1,4,423661,122639,11148980,1
2,1021,1,1,3,0,1,3,298266,158454,9320800,1
2,1126,1,1,3,0,1,3,250615,139231,9282050,1
3,2397,4,2,6,4,1,4,510155,165800,12753880,1
2,1059,1,1,3,0,0,5,356166,42740,14246650,1
3,1625,2,1,4,0,1,3,425812,227760,9902600,1
4,1080,1,1,3,2,0,2,328144,82036,10254500,1
3,2254,4,2,6,4,2,3,472266,99424,12428040,1
6,1696,2,1,4,4,0,2,475812,163136,13594630,0
6,1943,3,2,5,1,2,3,377099,140065,10774250,0
3,1499,2,1,4,4,0,5,626257,146571,13324620,0
6,1782,2,1,4,1,0,0,434146,173658,14471520,1
1,1505,1,1,4,4,0,5,534526,327613,17242780,0
3,2050,3,2,5,2,0,3,773456,235400,16814260,1
1,1665,1,1,4,1,1,3,455025,202233,12639580,1
4,1391,2,2,4,4,1,1,278964,112914,6642000,1
1,1797,1,1,4,4,1,4,404535,195743,13049510,1
5,1514,1,1,4,0,0,4,656577,168353,16835310,0
0,786,1,1,2,2,2,5,362994,10371,10371250,1
6,1991,3,2,5,2,0,0,524594,151856,13805110,1
6,1814,3,2,5,0,0,0,419251,139750,13975040,0
4,504,1,1,2,2,2,0,162338,31086,3454000,0
0,1215,2,2,4,0,0,5,600958,200319,16693265,1
5,1934,2,1,5,0,1,5,353871,254787,14154820,0
3,1691,2,1,4,3,0,4,631722,264442,14691200,1
2,1294,2,1,4,2,0,5,424022,47114,15704500,1
3,2268,4,2,6,4,2,3,384292,151388,11645200,0
4,615,1,1,2,2,0,4,335076,167538,7284250,0
4,1640,2,2,4,0,2,3,376281,132207,10169750,1
2,832,1,1,3,3,2,5,305327,157290,9252340,0
1,1919,2,1,5,2,1,5,492330,123082,12308240,0
6,1788,2,1,4,2,2,2,329441,145342,9689440,0
5,1674,1,1,4,3,2,3,371852,225767,13280420,1
2,723,1,1,2,3,2,5,235693,22809,7603010,0
0,990,1,1,3,1,0,0,404011,106319,10631860,0
3,2219,3,2,5,0,0,4,610744,174498,17449820,0
0,1167,1,1,3,0,1,2,316181,31618,7904525,0
5,1566,1,1,4,0,0,4,584360,240619,17187060,0
2,1053,1,1,3,2,2,5,324391,40549,10137210,1
6,1781,2,1,4,0,0,1,501834,92443,13206150,0
3,2470,4,2,6,1,2,3,626856,217481,12792980,0
6,1612,2,1,4,3,2,1,295493,156438,8690980,0
3,1418,2,1,4,2,1,3,381786,221969,8878740,1
2,1032,1,1,3,0,1,4,260006,125188,9629850,1
4,1430,2,2,4,2,0,5,633068,116278,12919750,1
2,812,1,1,3,4,0,5,407482,86436,12347950,1
4,571,1,1,2,1,1,0,180473,97178,4627500,1
6,1709,2,1,4,2,0,1,525271,193521,13822920,1
2,1128,1,1,3,2,0,4,374252,144872,12072650,0
3,1731,2,1,4,1,2,4,462109,146522,11270960,0
6,1620,2,1,4,4,0,3,446644,153534,13957610,1
6,1581,2,1,4,2,0,2,534248,267124,13356200,1
1,1672,1,1,4,0,2,5,521203,231646,14477850,1
2,1266,2,1,4,4,1,3,245094,118008,9077550,1
2,1298,2,1,4,3,2,5,311948,143976,11998010,1
5,1952,2,1,5,2,1,5,460098,181251,13942350,1
3,2386,4,2,6,4,2,4,478831,142355,12941380,1
2,1058,1,1,3,2,1,3,257955,137576,8598500,1
0,987,1,1,3,1,1,3,368029,92007,9200725,1
4,1256,1,1,3,3,0,3,319362,93930,9393000,0
3,1824,3,2,5,0,0,4,650269,257083,15122540,0
6,1752,2,1,4,2,2,2,281674,119498,8535580,0
0,796,1,1,2,1,0,1,389486,116846,9737150,1
2,1031,1,1,3,1,2,5,277250,36967,9241670,0
2,1114,1,1,3,2,1,4,280961,106571,9688300,1
1,1567,1,1,4,1,2,4,383791,58150,11630020,0
0,1282,2,2,4,0,2,0,362763,37206,9301605,1
2,957,1,1,3,2,2,3,265350,41461,8292190,1
5,1510,1,1,4,4,0,3,505308,211903,16300260,0
4,1005,1,1,3,4,2,3,233287,75254,7525375,1
6,1824,3,2,5,3,1,0,234976,131310,6911070,0
2,837,1,1,3,3,0,3,338038,137328,10563700,1
0,1103,1,1,3,2,1,2,230819,53858,7693965,0
4,1386,2,2,4,2,2,4,353577,168370,8418500,0
6,1588,2,1,4,2,0,0,460650,80614,11516250,1
2,792,1,1,2,2,0,5,327579,95103,10567050,0
2,1241,2,1,4,4,1,4,286050,125147,8939050,1
3,1571,2,1,4,1,2,5,465954,139786,11648840,1
2,770,1,1,2,4,0,4,222094,62186,8883750,0
1,1707,1,1,4,0,0,3,607726,173636,17363590,0
5,1840,2,1,5,3,1,5,550157,260601,14477820,1
4,972,1,1,3,3,2,3,307188,140795,6399750,0
0,1000,1,1,3,0,2,4,283858,75139,8348770,0
5,1888,2,1,5,2,1,4,344124,110120,13764960,1
4,557,1,1,2,4,2,0,134825,67413,3210125,1
2,1180,1,1,3,4,2,3,293365,44449,8889850,0
2,1219,2,1,4,4,2,4,308482,119412,9951030,1
4,943,1,1,3,3,0,2,421272,105318,8776500,1
2,1133,1,1,3,2,1,3,236700,37872,9468000,1
0,1153,1,1,3,1,1,0,317310,25051,8350260,1
6,1618,2,1,4,1,0,5,588755,343440,16354300,1
4,1246,1,1,3,2,0,0,381960,183023,7957500,1
3,2389,4,2,6,2,0,5,644103,202432,18402940,0
3,2227,4,2,6,3,1,5,496470,118207,11820720,0
1,1853,2,1,5,0,1,4,344034,192659,13761350,1
2,926,1,1,3,4,0,5,370135,95519,11939850,0
5,1517,1,1,4,1,2,4,339667,58563,11712660,0
3,1721,2,1,4,1,1,3,424361,193730,9225240,0
4,1231,1,1,3,3,1,0,262706,102798,5711000,0
4,1090,1,1,3,1,1,0,170678,63395,4876500,1
6,1590,2,1,4,0,0,3,487383,153178,13925230,1
4,1353,2,2,4,0,2,2,360354,172670,7507375,1
1,1610,1,1,4,0,2,4,338646,189642,13545830,1
5,1883,2,1,5,3,2,4,505465,267599,14866620,1
2,1029,1,1,3,3,0,4,361156,214018,13376150,1
2,1285,2,1,4,1,1,5,330959,82740,11819950,1
0,1210,2,2,4,0,0,1,412366,74976,12495925,1
4,774,1,1,2,1,1,0,146379,96192,4182250,0
2,940,1,1,3,0,2,4,235685,36259,9064800,0
6,1893,3,2,5,2,2,1,389835,209911,9995770,1
2,857,1,1,3,1,1,3,191810,22132,7377300,0
5,1563,1,1,4,0,2,3,405998,112777,11277710,0
6,1634,2,1,4,0,2,3,356825,106083,9643920,0
3,1483,2,1,4,3,1,4,324001,218920,8756780,0
5,1902,2,1,5,4,0,3,827999,196105,21789460,1
5,1638,1,1,4,1,2,3,542335,236403,13906030,1
1,1877,2,1,5,4,0,4,719760,348975,21810920,1
2,751,1,1,2,0,2,5,279992,127269,8484620,1
3,1873,3,2,5,0,0,4,681747,216920,15494260,0
2,1021,1,1,3,1,1,3,251633,67102,8387750,1
4,1448,2,2,4,2,0,5,483660,174655,13435000,1
4,720,1,1,2,3,2,4,235033,107988,6352250,0
1,1514,1,1,4,2,2,4,417494,110513,12279230,0
3,2347,4,2,6,4,2,5,579865,154631,12885880,0
3,1816,3,2,5,4,1,5,516687,129172,10764320,1
6,1615,2,1,4,3,2,0,315600,72831,8092310,1
6,1941,3,2,5,0,2,3,352469,110147,11014650,0
3,2227,4,2,6,3,1,4,419382,148017,12334760,1
2,1119,1,1,3,4,0,5,384747,199007,13267150,1
2,885,1,1,3,0,2,5,252441,126221,8414700,0
4,1417,2,2,4,1,0,4,553714,307619,12304750,1
0,1278,2,2,4,4,1,4,321247,66139,9448455,1
2,1050,1,1,3,1,2,5,304687,90278,11284700,1
5,1706,1,1,4,3,2,3,353561,248803,13094870,1
4,774,1,1,2,2,0,1,254150,57184,6353750,0
1,1751,1,1,4,2,1,5,506615,253308,13331980,1
4,729,1,1,2,1,2,2,200366,153614,6678875,1
2,1142,1,1,3,4,1,5,261706,30197,10065600,1
6,1668,2,1,4,0,1,3,338569,100656,9150510,1
2,857,1,1,3,2,0,5,379217,85630,12232800,0
6,1774,2,1,4,2,0,2,493613,267961,14103230,0
2,897,1,1,3,0,2,3,232892,107489,8957390,1
5,1838,2,1,5,2,0,4,809661,242898,20241530,0
0,1000,1,1,3,2,2,0,307075,64647,8080925,1
4,1209,1,1,3,4,2,4,269262,111645,6567375,0
2,858,1,1,3,4,0,3,341057,51675,10335050,1
0,767,1,1,2,3,1,5,361824,117593,9045605,1
5,1624,1,1,4,2,2,4,476436,211749,13234330,1
4,579,1,1,2,3,2,2,191240,125816,5032625,0
0,881,1,1,3,2,0,5,394460,139970,12724510,1
2,722,1,1,2,2,1,3,179100,34442,6888450,1
6,1837,3,2,5,3,2,5,388000,148353,11411760,0
2,1296,2,1,4,2,2,4,318900,149484,9965620,0
4,1624,2,2,4,3,1,3,344306,84164,7651250,0
1,1630,1,1,4,0,2,3,439916,194081,12938720,1
2,1257,2,1,4,1,2,3,308335,39785,9946290,0
2,1163,1,1,3,1,0,3,303081,145479,12123250,0
6,1652,2,1,4,4,0,1,397300,168551,12039380,1
6,1566,2,1,4,0,1,0,250729,88094,6776450,0
6,1669,2,1,4,3,2,0,230177,122282,7193030,0
4,1009,1,1,3,3,1,0,237251,68539,5272250,1
0,750,1,1,2,0,2,2,250095,12505,6252365,0
3,2149,3,2,5,1,1,5,378891,272328,11840340,0
6,1818,3,2,5,0,2,0,306607,197811,9890560,1
3,1623,2,1,4,2,0,5,695323,318690,14485900,0
1,1602,1,1,4,3,1,4,358420,135953,12359320,1
2,1143,1,1,3,2,0,3,381485,101729,12716150,0
0,865,1,1,3,4,1,0,149462,69749,4982055,0
1,1880,2,1,5,3,0,4,678566,390689,20562600,0
2,721,1,1,2,1,2,5,288172,113522,8732470,0
5,1510,1,1,4,0,2,3,365650,53772,10754410,0
0,1025,1,1,3,3,0,3,513576,171192,13168605,1
4,762,1,1,2,3,1,5,268651,161191,7675750,1
5,1609,1,1,4,3,0,4,496185,212651,17720900,0
2,869,1,1,3,2,0,5,411007,49819,12454750,1
0,1109,1,1,3,0,0,1,445757,50944,12735905,1
0,928,1,1,3,4,1,1,279893,62976,6997335,0
6,1747,2,1,4,4,2,1,309486,89851,9983410,1
5,1526,1,1,4,2,0,5,537849,259651,18546530,0
5,1922,2,1,5,3,1,3,475615,171750,13211540,1
3,1366,2,1,4,1,1,5,451185,186359,9808360,0
4,731,1,1,2,0,1,0,111690,49640,3102500,0
5,1886,2,1,5,2,1,3,325106,216737,12040960,0
6,1754,2,1,4,0,2,5,454616,107672,11963590,1
0,1236,2,2,4,1,0,1,458282,40437,13478895,0
2,1291,2,1,4,2,1,4,314990,136495,10499650,1
1,1744,1,1,4,3,1,5,385020,186676,11667270,0
0,933,1,1,3,0,1,5,279687,99244,9022165,0
2,747,1,1,2,2,1,4,186201,24827,6206700,0
6,1574,2,1,4,2,1,2,306626,66297,8287180,1
2,1290,2,1,4,4,0,3,416710,228518,13442250,0
6,1574,2,1,4,2,0,5,511420,236040,13113330,0
4,932,1,1,3,0,0,5,494655,222090,10095000,1
4,1047,1,1,3,1,0,2,309510,137560,8597500,0
1,1957,2,1,5,2,2,3,467993,80227,13371220,0
4,1511,2,2,4,4,1,4,407825,185375,9268750,1
3,1761,2,1,4,4,0,3,518298,143972,14397160,1
3,2287,4,2,6,1,1,5,407213,308495,12339780,0
6,1749,2,1,4,3,2,4,378768,184265,10236960,0
4,1550,2,2,4,1,1,3,291270,94234,8566750,1
5,1766,1,1,4,4,0,3,466475,242567,18658980,0
1,1540,1,1,4,3,2,3,461526,237356,13186470,1
6,1874,3,2,5,0,1,4,288052,120796,9292000,0
4,1454,2,2,4,4,1,4,338529,86433,7202750,0
3,2461,4,2,6,2,1,3,419540,204101,11338920,0
6,1528,2,1,4,1,0,2,463859,191001,13642920,1
0,823,1,1,3,3,2,1,222406,107616,7174375,0
3,1389,2,1,4,4,2,5,433352,154081,9630040,0
0,765,1,1,2,3,1,4,287128,41018,8203665,0
0,1244,2,2,4,4,2,1,277162,34645,8661320,1
6,1566,2,1,4,3,2,5,346461,219425,11548700,1
1,1539,1,1,4,3,1,4,407555,169814,11320960,0
2,1283,2,1,4,2,0,5,418599,62015,15503650,1
2,1132,1,1,3,3,0,5,394587,108852,13606450,1
2,948,1,1,3,1,1,5,244277,126350,8423350,0
4,589,1,1,2,2,2,4,303081,115171,6061625,1
4,1025,1,1,3,0,0,2,230640,69192,7688000,0
2,885,1,1,3,4,0,4,306838,76710,10958500,1
4,758,1,1,2,2,1,4,286925,106038,6237500,0
0,663,1,1,2,1,1,0,179082,70548,5426740,1
6,1530,2,1,4,3,1,0,202576,101288,6752540,1
6,1948,3,2,5,1,2,3,387559,183014,10765530,0
0,940,1,1,3,2,1,4,292749,17742,8871195,1
5,1532,1,1,4,0,1,3,302461,97220,10802190,0
6,1894,3,2,5,4,2,1,329956,62424,8917740,1
3,1373,2,1,4,4,2,3,285072,155494,8638540,0
6,1528,2,1,4,4,1,2,237665,87144,7922150,0
6,1826,3,2,5,2,2,2,369034,106826,9711430,0
4,1132,1,1,3,0,1,3,261195,95949,5330500,0
5,1955,2,1,5,1,1,5,371561,193212,14862430,1
4,1036,1,1,3,0,1,5,302660,204740,8901750,1
5,1504,1,1,4,1,0,5,509070,162902,20362800,1
1,1826,2,1,5,1,2,5,457606,78898,15779500,1
4,1609,2,2,4,2,0,2,507364,101473,11274750,1
4,891,1,1,3,2,0,1,335990,135996,7999750,1
4,1665,2,2,4,4,2,1,370998,170041,7729125,0
1,1965,2,1,5,2,2,4,562035,172934,14411150,1
2,1157,1,1,3,1,0,3,353721,101063,12632900,0
3,2064,3,2,5,0,0,4,725904,362952,16497820,0
2,1181,1,1,3,2,2,4,246189,98476,9847570,0
3,1653,2,1,4,3,2,4,528909,237469,10794060,1
3,2282,4,2,6,3,1,5,401648,267765,12171140,0
4,1531,2,2,4,0,0,3,538209,286281,11451250,0
1,1629,1,1,4,1,0,5,578234,179452,19939120,0
2,1081,1,1,3,1,2,3,303131,136898,9778420,1
4,1041,1,1,3,1,0,2,352765,117588,9045250,1
2,1175,1,1,3,2,1,4,302517,58552,9758600,1
2,810,1,1,3,1,0,3,276639,128439,9879950,0
3,1722,2,1,4,4,1,5,391839,235104,9795980,0
4,1475,2,2,4,1,1,4,373331,207406,8296250,0
1,1522,1,1,4,2,1,4,304965,214605,11295000,0
1,1556,1,1,4,4,1,5,313136,107978,10797790,0
2,1286,2,1,4,1,0,4,433921,149628,14962800,1
6,1803,3,2,5,0,1,5,438761,161649,11546330,1
2,866,1,1,3,0,0,4,284854,152600,10173350,0
0,1178,1,1,3,1,1,1,302357,51833,8638785,1
1,1626,1,1,4,3,2,4,398859,141531,12866410,0
1,1589,1,1,4,3,1,4,372788,156330,12025410,1
2,1165,1,1,3,4,1,4,234058,98153,7550250,0
0,618,1,1,2,3,0,3,277924,25266,8421940,0
2,1144,1,1,3,2,2,4,261559,158803,9341380,0
0,1201,2,2,4,4,0,5,468704,213047,14203140,0
4,879,1,1,2,4,1,3,252530,157831,6313250,1
1,1501,1,1,4,3,2,5,463319,68135,13627030,1
0,1289,2,2,4,3,0,5,607616,190965,17360470,1
3,1741,2,1,4,4,2,3,366038,219623,10458220,1
4,1585,2,2,4,4,0,5,503864,215942,11996750,0
2,897,1,1,3,2,1,4,284051,64141,9162950,1
2,1172,1,1,3,0,1,5,300750,116419,9701600,1
4,1321,1,1,3,3,2,3,409314,102329,8527375,1
4,798,1,1,2,2,2,2,189714,58721,4517000,0
5,1808,2,1,5,1,0,5,758028,286822,20487250,0
2,934,1,1,3,0,2,3,217688,116619,7774580,0
2,961,1,1,3,4,2,4,215933,34549,8637320,1
0,962,1,1,3,0,2,0,235848,95614,6374265,0
3,1778,3,2,5,2,2,4,327586,147942,10567300,0
1,1756,1,1,4,0,1,3,371064,210269,12368790,1
4,1023,1,1,3,4,2,0,163153,71979,4798625,0
0,784,1,1,2,3,1,4,224786,85948,6611365,0
3,1485,2,1,4,2,1,3,344199,98343,8195220,0
3,2177,3,2,5,3,2,4,542127,189745,13553180,1
3,2088,3,2,5,2,2,5,605347,270474,12879720,1
0,1181,1,1,3,4,2,2,328316,126275,8418360,1
3,1308,1,1,3,4,1,5,339237,220046,9168580,0
4,663,1,1,2,0,1,2,122104,91578,3815750,0
5,1975,2,1,5,1,1,3,339179,189940,13567150,1
2,749,1,1,2,3,0,3,240198,124903,9607900,0
6,1727,2,1,4,0,1,0,289436,74426,8269610,1
3,2158,3,2,5,0,2,5,394623,105233,13154100,1
2,1157,1,1,3,3,1,4,293108,47276,9455100,0
5,1832,2,1,5,1,0,5,845790,260243,21686920,0
2,1138,1,1,3,0,0,3,372628,220817,13801050,1
2,770,1,1,2,0,1,3,171416,50790,6348750,0
5,1842,2,1,5,3,1,4,365124,208643,13040160,0
5,1882,2,1,5,2,0,3,731190,197619,19761890,1
2,757,1,1,2,1,2,5,247934,132822,8854790,1
6,1884,3,2,5,3,1,3,308619,209064,9955440,1
3,1729,2,1,4,0,2,3,489601,212870,10643500,1
0,866,1,1,3,2,2,0,206669,86668,6666735,1
4,919,1,1,3,0,0,4,497683,137657,10589000,1
3,1587,2,1,4,2,1,4,368332,161707,8983700,0
2,1282,2,1,4,0,2,3,343274,77513,11073340,1
2,928,1,1,3,3,2,5,279010,76094,8454860,0
2,898,1,1,3,3,1,3,190460,47615,6802150,0
0,692,1,1,2,0,0,0,273510,85960,7814575,1
5,1972,2,1,5,4,2,3,487956,181241,13941590,1
3,2079,3,2,5,4,2,3,471086,177966,10468580,0
3,1486,2,1,4,4,0,4,529906,214486,12616820,0
1,1742,1,1,4,1,0,5,755385,188846,20982920,1
5,1936,2,1,5,0,1,4,441219,261974,13788080,1
4,1214,1,1,3,1,0,5,309558,89872,9985750,0
4,1257,1,1,3,0,1,3,326340,126540,6660000,1
4,841,1,1,2,4,1,2,241009,42846,5355750,1
3,2255,4,2,6,3,0,3,509468,424557,16982280,0
6,1605,2,1,4,4,0,3,426538,151352,13759280,1
2,1188,1,1,3,0,0,3,346688,64202,12840300,0
2,1213,2,1,4,4,2,4,256077,30729,10243060,1
2,731,1,1,2,2,0,5,363980,121327,11029700,1
3,1781,3,2,5,4,0,4,679338,274970,16174720,1
2,702,1,1,2,2,0,3,248725,97714,8883050,0
1,1949,2,1,5,3,2,5,526206,278580,15476650,0
1,1857,2,1,5,0,2,4,366422,225491,14093160,0
3,1904,3,2,5,0,2,4,517554,194083,10782380,0
4,1199,1,1,3,0,0,1,352778,180309,7839500,0
4,1228,1,1,3,1,0,3,553488,219089,11531000,1
6,1786,2,1,4,0,0,5,672394,224131,17240870,1
6,1953,3,2,5,2,2,1,294242,151579,8916410,1
4,1287,1,1,3,4,0,4,513769,185831,10931250,0
3,1369,2,1,4,1,1,5,355048,182076,9103800,0
3,1771,2,1,4,0,1,4,476879,221804,11090200,1
0,1082,1,1,3,0,1,2,348757,110134,9177820,1
3,1636,2,1,4,0,1,4,422365,191070,10056300,1
4,602,1,1,2,1,2,5,328013,118085,6560250,0
5,1854,2,1,5,0,1,4,316030,175572,11704830,0
4,1655,2,2,4,0,2,5,482056,236109,9837875,1
0,698,1,1,2,2,0,3,365524,108669,9879040,0
2,1101,1,1,3,2,1,4,214316,85727,8572650,0
4,785,1,1,2,1,2,2,223597,65764,6576375,1
0,1135,1,1,3,0,1,5,364528,110463,11046310,1
4,1308,1,1,3,1,2,3,395628,107149,8242250,1
0,924,1,1,3,2,0,3,359448,42288,10571990,0
4,508,1,1,2,1,0,2,214712,161034,6709750,1
6,1725,2,1,4,0,1,4,314149,196343,9817160,0
4,1665,2,2,4,1,0,2,368432,92108,11513500,0
3,1868,3,2,5,4,2,3,374489,215615,11348140,1
1,1951,2,1,5,2,0,3,527076,222994,20272170,1
5,1665,1,1,4,3,0,5,516407,103281,20656290,1
1,1537,1,1,4,1,0,3,706816,123693,17670400,0
2,912,1,1,3,2,0,3,359082,173750,11583300,1
4,724,1,1,2,3,0,3,393629,184765,8033250,1
4,516,1,1,2,4,0,0,149929,63303,3331750,0
5,1764,1,1,4,1,2,4,391192,251480,13971130,1
2,872,1,1,3,2,2,3,200037,115406,7693740,0
2,887,1,1,3,3,0,5,380435,157421,13118450,1
2,1080,1,1,3,4,0,3,330766,114496,12721750,1
2,1045,1,1,3,4,1,4,312840,151680,9480000,1
4,1530,2,2,4,2,0,5,481850,301156,12046250,0
0,1132,1,1,3,2,1,0,199662,54453,6050375,0
3,2365,4,2,6,4,2,4,516992,245571,12924800,1
6,1781,2,1,4,0,1,5,391892,190922,10048510,0
2,1138,1,1,3,2,0,3,388423,164786,11770400,0
3,2375,4,2,6,2,1,3,489398,239009,11381360,0
4,1115,1,1,3,3,2,3,186746,62249,6224875,0
2,811,1,1,3,1,0,5,326702,163351,10890050,0
1,1586,1,1,4,2,1,4,272061,195884,10882430,0
2,1103,1,1,3,1,2,3,274581,116169,10560810,1
4,939,1,1,3,3,1,1,260999,111857,5326500,1
6,1727,2,1,4,2,1,0,293672,146836,7341790,0
5,1672,1,1,4,2,0,4,567333,340400,18911110,0
1,1581,1,1,4,3,0,3,702429,144088,18011000,1
1,1781,1,1,4,3,0,5,732194,178101,19789040,0
3,1668,2,1,4,1,0,3,424177,268645,14139220,0
0,1263,2,2,4,1,1,2,293288,63414,7926700,0
0,819,1,1,3,3,1,4,269438,14969,7484395,0
4,1145,1,1,3,3,1,4,274230,75413,6855750,0
2,1074,1,1,3,3,0,3,322616,141951,12904650,1
5,1707,1,1,4,2,2,5,352546,235031,13057270,0
3,2145,3,2,5,1,0,4,607510,433936,17357440,0
0,737,1,1,2,4,1,5,276667,96833,6916665,0
0,1178,1,1,3,4,2,0,246125,79824,6652020,0
0,1261,2,2,4,1,2,1,337865,57920,9653285,1
4,807,1,1,2,3,2,5,235705,60827,7603375,1
2,1167,1,1,3,4,2,4,244751,78320,9790040,0
4,1575,2,2,4,1,1,4,373858,106817,7629750,0
4,1177,1,1,3,4,1,5,245499,56114,7014250,0
4,1069,1,1,3,0,2,1,205090,60595,4661125,0
0,679,1,1,2,0,2,1,169861,46326,5147305,0
4,642,1,1,2,0,0,2,346602,169614,7374500,1
6,1850,3,2,5,2,1,3,317302,81884,10235550,1
1,1692,1,1,4,4,0,3,679243,142999,17874820,0
5,1788,1,1,4,1,0,3,742623,381920,21217800,1
0,817,1,1,3,4,0,5,346796,173398,11559880,0
4,1639,2,2,4,4,1,4,416438,170361,9464500,1
4,883,1,1,2,3,2,1,170682,58391,4491625,0
6,1827,3,2,5,1,1,1,325727,184872,8803420,0
1,1986,2,1,5,2,2,3,516583,211931,13245710,0
6,1958,3,2,5,0,0,1,465110,210050,15003560,1
0,870,1,1,3,3,0,4,352152,53356,10671275,0
6,1662,2,1,4,4,1,3,306997,149563,7871720,0
1,1835,2,1,5,0,2,5,461752,230876,14429740,0
0,1270,2,2,4,3,2,3,407424,101856,10185610,1
3,2292,4,2,6,4,2,4,466074,245984,12946500,1
4,1028,1,1,3,4,0,4,400050,220028,10001250,0
3,1865,3,2,5,4,0,5,829837,287902,16935440,1
0,981,1,1,3,2,2,4,345874,56088,9347935,1
4,916,1,1,3,3,2,0,266278,114119,5434250,1
6,1908,3,2,5,3,2,3,373232,209943,11663490,1
1,1936,2,1,5,3,2,5,420915,280610,15589440,1
6,1926,3,2,5,1,1,5,413480,165392,10337000,0
